Employee_ID,Employee_Name,Department,Claim_Type,Claim_Amount,Approved_Amount,Claim_Status,Claim_Date,Approval_Date,Payment_Status,Payment_Method,Vendor
1884,Arjun Khanna,Finance,Dental,7971,0,Pending,2023-03-24,2023-03-29,Unpaid,Bank Transfer,Wellness Center
1885,Amit Gupta,Finance,Wellness,19816,0,Rejected,2023-10-13,2023-10-23,Paid,Bank Transfer,Apollo Hospital
1886,Karan Mehta,Operations,Dental,5840,0,Rejected,2024-03-14,2024-03-17,Paid,Payroll,Wellness Center
1887,Pooja Verma,Finance,Wellness,13450,0,Rejected,2024-05-19,2024-05-21,Unpaid,Bank Transfer,Wellness Center
1888,Ankit Gupta,HR,Pharmacy,8671,7720,Approved,2023-10-25,2023-10-29,Paid,Payroll,Local Clinic
1889,Arjun Sharma,HR,Transport,9100,0,Rejected,2024-06-21,2024-06-30,Paid,Bank Transfer,Wellness Center
1890,Sneha Bansal,IT,Wellness,8132,0,Rejected,2024-02-03,2024-02-07,Paid,Payroll,Max Healthcare
1891,Priya Kapoor,Marketing,Pharmacy,895,0,Pending,2024-05-22,2024-05-28,Paid,Bank Transfer,Local Clinic
1892,Rahul Gupta,Marketing,Medical,11849,0,Rejected,2023-01-19,2023-01-21,Unpaid,Payroll,Local Clinic
1893,Arjun Bansal,IT,Pharmacy,12170,0,Pending,2024-02-28,2024-03-07,Paid,Payroll,Apollo Hospital
1894,Amit Bansal,HR,Transport,2765,0,Rejected,2023-08-27,2023-09-03,Paid,Payroll,Fortis
1895,Sneha Agarwal,Operations,Wellness,5215,0,Pending,2023-03-18,2023-03-24,Paid,Payroll,Local Clinic
1896,Neha Sharma,Finance,Dental,4862,0,Pending,2024-05-10,2024-05-14,Paid,Payroll,Max Healthcare
1897,Pooja Agarwal,Marketing,Dental,1749,0,Pending,2023-02-17,2023-02-19,Paid,Bank Transfer,Local Clinic
1898,Rohit Kapoor,Sales,Dental,14220,0,Pending,2024-06-14,2024-06-16,Unpaid,Payroll,Wellness Center
1899,Pooja Mehta,HR,Dental,8841,8438,Approved,2023-03-25,2023-04-01,Unpaid,Bank Transfer,Apollo Hospital
1900,Rahul Verma,Finance,Transport,2726,0,Rejected,2023-09-07,2023-09-11,Unpaid,Bank Transfer,Apollo Hospital
1901,Ankit Mehta,HR,Pharmacy,1578,0,Rejected,2023-07-31,2023-08-05,Unpaid,Payroll,Local Clinic
1902,Sneha Khanna,Sales,Medical,8259,0,Pending,2024-04-15,2024-04-23,Paid,Payroll,Apollo Hospital
1903,Arjun Verma,Finance,Dental,14412,0,Rejected,2024-08-19,2024-08-20,Unpaid,Bank Transfer,Wellness Center
1904,Ankit Mehta,Marketing,Medical,16297,0,Pending,2024-03-20,2024-03-27,Paid,Bank Transfer,Wellness Center
1905,Rahul Bansal,Finance,Pharmacy,18024,0,Rejected,2023-11-27,2023-12-04,Unpaid,Bank Transfer,Local Clinic
1906,Arjun Mehta,Marketing,Transport,1667,1050,Approved,2024-07-09,2024-07-14,Paid,Bank Transfer,Local Clinic
1907,Arjun Khanna,Marketing,Wellness,10509,0,Pending,2023-06-04,2023-06-14,Paid,Bank Transfer,Fortis
1908,Karan Gupta,Marketing,Medical,10104,0,Pending,2024-08-06,2024-08-16,Paid,Payroll,Fortis
1909,Arjun Sharma,Marketing,Wellness,4073,3531,Approved,2023-03-16,2023-03-26,Unpaid,Bank Transfer,Fortis
1910,Sneha Sharma,IT,Transport,9929,9413,Approved,2023-12-05,2023-12-10,Unpaid,Payroll,Apollo Hospital
1911,Ankit Gupta,Operations,Pharmacy,784,0,Rejected,2024-07-19,2024-07-25,Paid,Payroll,Apollo Hospital
1912,Priya Verma,Sales,Dental,19425,0,Rejected,2024-07-22,2024-07-31,Unpaid,Bank Transfer,Wellness Center
1913,Sneha Malhotra,Finance,Dental,15065,0,Pending,2023-01-20,2023-01-26,Paid,Payroll,Fortis
1914,Amit Gupta,Marketing,Pharmacy,9023,0,Rejected,2024-08-20,2024-08-29,Unpaid,Bank Transfer,Max Healthcare
1915,Amit Mehta,Operations,Wellness,10069,0,Rejected,2024-04-29,2024-05-08,Unpaid,Payroll,Apollo Hospital
1916,Amit Malhotra,Marketing,Medical,16862,0,Rejected,2024-03-14,2024-03-24,Paid,Payroll,Local Clinic
1917,Arjun Verma,Sales,Transport,5416,0,Rejected,2023-05-30,2023-06-03,Paid,Bank Transfer,Local Clinic
1918,Pooja Mehta,Marketing,Wellness,942,0,Rejected,2024-05-15,2024-05-25,Paid,Bank Transfer,Apollo Hospital
1919,Priya Kapoor,Sales,Pharmacy,11690,0,Rejected,2024-04-23,2024-04-29,Paid,Bank Transfer,Local Clinic
1920,Neha Verma,IT,Pharmacy,11689,10947,Approved,2024-03-24,2024-03-26,Unpaid,Bank Transfer,Fortis
1921,Sneha Verma,Sales,Transport,18048,0,Pending,2024-06-09,2024-06-11,Unpaid,Payroll,Max Healthcare
1922,Sneha Jain,Finance,Dental,9255,0,Rejected,2024-01-22,2024-01-27,Paid,Bank Transfer,Wellness Center
1923,Amit Mehta,HR,Dental,7845,7018,Approved,2023-09-16,2023-09-23,Paid,Payroll,Local Clinic
1924,Sneha Verma,Marketing,Transport,11558,10810,Approved,2023-03-17,2023-03-26,Paid,Payroll,Wellness Center
1925,Neha Malhotra,IT,Dental,7562,0,Rejected,2023-07-13,2023-07-20,Unpaid,Bank Transfer,Local Clinic
1926,Arjun Sharma,Finance,Pharmacy,6232,5528,Approved,2023-02-21,2023-03-01,Paid,Payroll,Local Clinic
1927,Amit Malhotra,Sales,Wellness,9486,8560,Approved,2023-11-10,2023-11-17,Paid,Bank Transfer,Apollo Hospital
1928,Karan Bansal,Sales,Pharmacy,11228,10566,Approved,2024-03-18,2024-03-19,Unpaid,Payroll,Wellness Center
1929,Rohit Jain,Operations,Pharmacy,16116,0,Rejected,2023-03-10,2023-03-11,Unpaid,Payroll,Local Clinic
1930,Amit Jain,Finance,Wellness,18030,0,Pending,2023-10-25,2023-11-04,Unpaid,Payroll,Apollo Hospital
1931,Sneha Bansal,HR,Transport,11578,0,Rejected,2023-11-03,2023-11-08,Paid,Bank Transfer,Max Healthcare
1932,Neha Jain,Sales,Wellness,17385,0,Pending,2024-02-09,2024-02-14,Unpaid,Bank Transfer,Local Clinic
1933,Sneha Jain,Marketing,Medical,11028,0,Pending,2024-05-16,2024-05-22,Paid,Payroll,Fortis
1934,Rohit Kapoor,IT,Transport,11553,0,Rejected,2023-05-15,2023-05-23,Unpaid,Bank Transfer,Wellness Center
1935,Sneha Mehta,HR,Transport,3446,3017,Approved,2024-08-23,2024-09-01,Unpaid,Payroll,Apollo Hospital
1936,Priya Khanna,HR,Medical,6732,0,Rejected,2023-08-21,2023-08-24,Unpaid,Bank Transfer,Fortis
1937,Priya Malhotra,IT,Pharmacy,2893,0,Rejected,2023-09-24,2023-10-02,Unpaid,Payroll,Max Healthcare
1938,Rahul Malhotra,Finance,Medical,6773,0,Rejected,2023-03-30,2023-04-08,Paid,Payroll,Local Clinic
1939,Priya Sharma,HR,Transport,19145,19103,Approved,2024-04-30,2024-05-07,Paid,Payroll,Fortis
1940,Pooja Malhotra,Finance,Dental,7151,0,Pending,2023-01-29,2023-02-02,Unpaid,Bank Transfer,Fortis
1941,Rahul Jain,Finance,Dental,5491,0,Pending,2023-12-18,2023-12-27,Unpaid,Bank Transfer,Max Healthcare
1942,Arjun Khanna,Finance,Medical,19035,0,Pending,2023-04-03,2023-04-12,Unpaid,Payroll,Fortis
1943,Sneha Jain,Operations,Transport,10796,0,Pending,2023-02-14,2023-02-19,Unpaid,Bank Transfer,Local Clinic
1944,Priya Verma,IT,Pharmacy,8311,0,Rejected,2023-04-23,2023-04-25,Unpaid,Bank Transfer,Max Healthcare
1945,Neha Bansal,Finance,Medical,19912,0,Pending,2023-04-16,2023-04-20,Paid,Bank Transfer,Apollo Hospital
1946,Ankit Mehta,Marketing,Medical,7190,0,Pending,2024-03-06,2024-03-08,Paid,Payroll,Apollo Hospital
1947,Pooja Jain,IT,Transport,6971,6647,Approved,2024-06-13,2024-06-21,Unpaid,Bank Transfer,Max Healthcare
1948,Ankit Verma,Operations,Transport,14494,0,Rejected,2024-06-22,2024-06-25,Paid,Bank Transfer,Max Healthcare
1949,Pooja Verma,Operations,Transport,1306,331,Approved,2023-03-16,2023-03-22,Paid,Payroll,Max Healthcare
1950,Arjun Gupta,Marketing,Wellness,8229,7517,Approved,2023-04-22,2023-04-29,Paid,Payroll,Max Healthcare
1951,Ankit Mehta,Operations,Transport,1194,0,Pending,2023-03-14,2023-03-17,Paid,Bank Transfer,Wellness Center
1952,Amit Mehta,HR,Dental,10388,0,Pending,2024-02-27,2024-03-01,Unpaid,Bank Transfer,Local Clinic
1953,Rohit Bansal,Operations,Wellness,19396,18982,Approved,2024-03-25,2024-04-04,Paid,Payroll,Apollo Hospital
1954,Rohit Agarwal,Finance,Dental,19480,0,Pending,2024-04-20,2024-04-30,Paid,Payroll,Max Healthcare
1955,Neha Kapoor,HR,Dental,16284,0,Rejected,2024-05-07,2024-05-14,Paid,Bank Transfer,Apollo Hospital
1956,Neha Jain,IT,Medical,10909,0,Pending,2023-10-18,2023-10-26,Unpaid,Payroll,Max Healthcare
1957,Arjun Agarwal,Sales,Wellness,7944,0,Rejected,2023-10-09,2023-10-11,Paid,Payroll,Local Clinic
1958,Amit Jain,HR,Dental,16411,0,Pending,2023-06-16,2023-06-26,Paid,Bank Transfer,Apollo Hospital
1959,Neha Malhotra,Sales,Transport,15798,15033,Approved,2024-04-10,2024-04-16,Unpaid,Payroll,Wellness Center
1960,Karan Bansal,Marketing,Medical,4709,0,Rejected,2023-03-20,2023-03-21,Unpaid,Bank Transfer,Apollo Hospital
1961,Rahul Verma,HR,Pharmacy,17672,0,Pending,2024-06-28,2024-06-30,Paid,Bank Transfer,Max Healthcare
1962,Amit Gupta,Operations,Pharmacy,17706,16809,Approved,2023-03-23,2023-03-27,Unpaid,Payroll,Wellness Center
1963,Sneha Mehta,Operations,Wellness,11478,11072,Approved,2024-01-14,2024-01-16,Paid,Bank Transfer,Apollo Hospital
1964,Ankit Sharma,Finance,Wellness,9072,0,Rejected,2024-04-12,2024-04-13,Unpaid,Bank Transfer,Wellness Center
1965,Amit Sharma,Operations,Medical,19466,0,Rejected,2023-02-27,2023-03-06,Paid,Bank Transfer,Fortis
1966,Karan Malhotra,Finance,Pharmacy,7473,0,Pending,2024-01-06,2024-01-12,Unpaid,Bank Transfer,Max Healthcare
1967,Arjun Kapoor,Operations,Dental,1578,0,Pending,2024-02-21,2024-02-25,Unpaid,Payroll,Apollo Hospital
1968,Sneha Agarwal,Finance,Pharmacy,15145,15109,Approved,2023-01-07,2023-01-10,Paid,Payroll,Fortis
1969,Rahul Jain,Operations,Dental,18951,0,Pending,2024-05-19,2024-05-25,Paid,Payroll,Fortis
1970,Arjun Sharma,Operations,Medical,1944,1163,Approved,2023-05-31,2023-06-06,Unpaid,Bank Transfer,Max Healthcare
1971,Pooja Gupta,IT,Pharmacy,13212,12575,Approved,2023-08-22,2023-08-25,Paid,Payroll,Wellness Center
1972,Karan Jain,HR,Pharmacy,11357,0,Pending,2024-02-18,2024-02-23,Unpaid,Payroll,Fortis
1973,Rahul Verma,HR,Medical,14285,0,Pending,2023-05-13,2023-05-19,Unpaid,Bank Transfer,Local Clinic
1974,Ankit Malhotra,Marketing,Transport,3461,0,Pending,2023-06-12,2023-06-17,Unpaid,Bank Transfer,Wellness Center
1975,Karan Verma,Marketing,Pharmacy,3393,0,Pending,2024-03-13,2024-03-19,Paid,Bank Transfer,Wellness Center
1976,Arjun Bansal,IT,Medical,2587,0,Rejected,2023-06-20,2023-06-28,Unpaid,Bank Transfer,Local Clinic
1977,Ankit Malhotra,Marketing,Medical,11342,10806,Approved,2024-08-10,2024-08-13,Unpaid,Bank Transfer,Wellness Center
1978,Pooja Gupta,Operations,Medical,2889,0,Rejected,2024-05-31,2024-06-09,Paid,Bank Transfer,Apollo Hospital
1979,Neha Gupta,HR,Pharmacy,9965,0,Pending,2023-03-30,2023-03-31,Unpaid,Bank Transfer,Wellness Center
1980,Arjun Jain,HR,Dental,10875,0,Rejected,2024-03-09,2024-03-19,Paid,Bank Transfer,Apollo Hospital
1981,Rahul Kapoor,HR,Dental,19181,0,Pending,2023-09-07,2023-09-11,Unpaid,Payroll,Local Clinic
1982,Arjun Khanna,Finance,Transport,8254,0,Pending,2023-08-31,2023-09-09,Unpaid,Bank Transfer,Max Healthcare
1983,Karan Jain,Sales,Pharmacy,5220,0,Pending,2024-05-23,2024-06-01,Paid,Bank Transfer,Wellness Center
1984,Karan Kapoor,HR,Pharmacy,14146,0,Rejected,2024-02-19,2024-02-24,Paid,Payroll,Apollo Hospital
1985,Arjun Bansal,HR,Medical,19799,19477,Approved,2023-11-20,2023-11-30,Paid,Bank Transfer,Apollo Hospital
1986,Sneha Agarwal,Marketing,Medical,18192,17660,Approved,2023-01-05,2023-01-12,Paid,Payroll,Local Clinic
1987,Ankit Verma,HR,Medical,6763,0,Rejected,2023-02-14,2023-02-23,Unpaid,Bank Transfer,Max Healthcare
1988,Ankit Malhotra,Sales,Pharmacy,12000,0,Pending,2024-07-05,2024-07-07,Paid,Bank Transfer,Fortis
1989,Sneha Gupta,Finance,Pharmacy,2969,2053,Approved,2023-04-09,2023-04-19,Unpaid,Payroll,Apollo Hospital
1990,Karan Kapoor,Sales,Medical,13484,0,Pending,2023-10-16,2023-10-18,Paid,Payroll,Fortis
1991,Sneha Verma,Sales,Dental,18927,18354,Approved,2023-10-09,2023-10-19,Unpaid,Bank Transfer,Max Healthcare
1992,Amit Khanna,Sales,Pharmacy,3614,0,Rejected,2023-02-01,2023-02-10,Unpaid,Bank Transfer,Max Healthcare
1993,Priya Agarwal,Operations,Wellness,1843,0,Rejected,2024-02-24,2024-02-27,Unpaid,Payroll,Fortis
1994,Karan Sharma,HR,Wellness,6075,5184,Approved,2023-08-10,2023-08-11,Unpaid,Bank Transfer,Local Clinic
1995,Amit Verma,Finance,Wellness,14774,14642,Approved,2024-03-23,2024-04-01,Paid,Payroll,Fortis
1996,Priya Verma,IT,Wellness,19513,0,Rejected,2024-03-24,2024-03-31,Unpaid,Bank Transfer,Max Healthcare
1997,Neha Bansal,HR,Dental,2917,0,Rejected,2023-02-07,2023-02-17,Unpaid,Payroll,Local Clinic
1998,Rohit Bansal,IT,Pharmacy,12793,0,Pending,2024-03-01,2024-03-08,Unpaid,Bank Transfer,Max Healthcare
1999,Pooja Sharma,Operations,Wellness,16972,16194,Approved,2023-12-21,2023-12-31,Paid,Payroll,Wellness Center
